År,Månednr,Ukenr,Dato,Ukedag,Selskapnr,Selskapnavn,Kundekategori_kd,Kundenr,Postnummer,Fylke,Rutenr,Parent Skift ID,Kjøreskift ID,Antall leveranser,Antall leveranser dagligvare,Antall leveranser SSH/service,Antall leveranser andre,Antall kunder,Antall leveranser i tidsvindu,Antall leveranser < 30 min før tidsvindu,Antall leveranser etter tidsvindu,Antall leveranser før tidsvindu,Leveringsvindu fra,Leveringsvindu til,Start Skanning,Start Levering,Stopp Levering,Antall dager for leveringen,Planlagt leveringstid (min),Leveringstid (min),Tidsforbruk kunde (min) pr.m3,Levert volum,Levert volum (m3),Volum Frukt og grønt,Volum Frukt og grønt - Egenprodusert,Volum Frukt og grønt - Ekstern Transitt,Volum Tørr,Volum Kjøl,Volum Frys,Vekt (kg),Leveringspresisjon utgående %,Leveringspresisjon før og i tidsvindu < 30 min før tidsvindu,Antall lastbærere skannet inn,Antall lastbærere skannet av,Antall lastbærere,Skannet inn på bil %,Skannet ut av bil %,Drivstofftype,Gyldig regnr flg,Ressursnavn (bil),Temperatur på bil (frys),Temperatur på bil (kjøl),KJEDESTYRING,FLESLAND_KATEGORI,delivery_delay_minutes
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1647357.0,4014.0,Rogaland,5126,5566336.0,5566337.0,1.0,,1.0,,1.0,,,1.0,,2025-04-25 10:00:00,2025-04-25 13:00:00,2025-04-25 14:42:26,2025-04-25 17:44:42,2025-04-25 17:44:59,0.0,12.916666666666666,0.2833333333333333,0.3191455489934224,887.7872,0.8877872,0.0,0.0,0.0,659.9142,202.031,25.842,297.522,,,2.0,6.0,6.0,0.3333333333333333,1.0,GASS,Ja,GA12806,-19.2,4.0,Frie,Restaurant,-12.633333333333333
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,1654296.0,4440.0,Agder,2121,5555126.0,5555127.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 09:00:00,2025-04-22 16:00:00,2025-04-22 13:13:07,2025-04-22 13:12:59,2025-04-22 13:14:55,0.0,13.316666666666666,1.933333333333333,2.013888888888889,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DIESEL,Ja,RL42714,,,Frie,Hotell,-11.383333333333333
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1654296.0,4440.0,Agder,5136,5566254.0,5566255.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 09:00:00,2025-04-25 16:00:00,2025-04-25 12:07:22,2025-04-25 12:06:06,2025-04-25 12:15:35,0.0,15.716666666666669,9.483333333333333,4.767563116000156,1989.1364,1.9891364,1018.191,0.0,1018.191,913.4602,0.0,57.4852,808.3851,1.0,1.0,5.0,4.0,5.0,1.0,0.8,DIESEL,Ja,RL42714,,,Frie,Hotell,-6.233333333333336
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,1657547.0,4006.0,Rogaland,2152,5555088.0,5555089.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 08:00:00,2025-04-22 10:30:00,2025-04-22 10:13:47,2025-04-22 10:13:32,2025-04-22 10:20:06,0.0,11.0,6.566666666666666,6.840277777777778,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA13090,,3.0,Frie,Restaurant,-4.433333333333334
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1657547.0,4006.0,Rogaland,5153,5566260.0,5566261.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 08:00:00,2025-04-25 10:30:00,2025-04-25 10:27:56,2025-04-25 10:27:47,2025-04-25 10:34:45,0.0,11.4,6.966666666666667,7.169321888488573,971.733,0.971733,960.0,0.0,960.0,0.0,11.733,0.0,246.351,1.0,1.0,2.0,2.0,2.0,1.0,1.0,GASS,Ja,GA13090,,3.0,Frie,Restaurant,-4.433333333333334
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,1677297.0,4050.0,Rogaland,2153,5555092.0,5555093.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 08:00:00,2025-04-22 13:00:00,2025-04-22 11:05:24,2025-04-22 11:02:53,2025-04-22 11:14:50,0.0,11.4,11.95,11.85515873015873,1008.0,1.008,1008.0,0.0,1008.0,0.0,0.0,0.0,252.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,GASS,Ja,GA12366,-21.0,3.0,Absolutt styrte,Kantine og catering,0.5499999999999989
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,1750169.0,4005.0,Rogaland,2157,5555116.0,5555117.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 08:00:00,2025-04-22 11:30:00,2025-04-22 11:19:56,2025-04-22 11:17:28,2025-04-22 11:32:28,0.0,2.183333333333333,3.4166666666666665,3.5590277777777777,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DIESEL,Ja,RL42131,,,Frie,Kantine og catering,1.2333333333333334
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1763071.0,4005.0,Rogaland,5157,5566276.0,5566277.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 08:00:00,2025-04-25 11:30:00,2025-04-25 09:41:25,2025-04-25 09:39:46,2025-04-25 09:58:53,0.0,1.0,9.566666666666666,9.96527777777778,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DIESEL,Ja,RL42131,,,Frie,Kantine og catering,8.566666666666666
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,1824303.0,4006.0,Rogaland,2151,5555048.0,5555049.0,1.0,,1.0,,1.0,,,1.0,,2025-04-22 08:00:00,2025-04-22 11:00:00,2025-04-22 12:46:29,2025-04-22 12:46:23,2025-04-22 12:51:50,0.0,11.0,5.45,5.677083333333334,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,,,1.0,1.0,1.0,1.0,1.0,DIESEL,Ja,RK98363,,3.0,Frie,Restaurant,-5.55
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1824303.0,4006.0,Rogaland,5151,5566256.0,5566257.0,1.0,,1.0,,1.0,,,1.0,,2025-04-25 08:00:00,2025-04-25 11:00:00,2025-04-25 12:15:20,2025-04-25 12:15:07,2025-04-25 12:26:40,0.0,14.716666666666669,11.55,9.748082539504631,1184.8484,1.1848484,960.0,0.0,960.0,133.8112,0.0,91.0372,335.16,,,3.0,3.0,3.0,1.0,1.0,GASS,Ja,GA13089,,,Frie,Restaurant,-3.166666666666668
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,1831696.0,4100.0,Rogaland,2140,5555012.0,5555013.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 10:00:00,2025-04-22 14:00:00,2025-04-22 11:38:16,2025-04-22 11:37:15,2025-04-22 11:39:26,0.0,11.6,2.183333333333333,8.792269675421618,248.3242,0.2483242,0.0,0.0,0.0,0.0,55.892,192.4322,62.133,1.0,1.0,2.0,2.0,2.0,1.0,1.0,ELEKTRISK,Ja,EH92686,-21.0,3.0,Frie,Restaurant,-9.416666666666666
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1887623.0,4006.0,Rogaland,5153,5566260.0,5566261.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 09:00:00,2025-04-25 14:30:00,2025-04-25 10:45:35,2025-04-25 10:43:19,2025-04-25 10:50:18,0.0,13.516666666666667,6.983333333333333,6.371676592795972,1095.9962,1.0959962,960.0,0.0,960.0,135.9962,0.0,0.0,302.304,1.0,1.0,2.0,2.0,2.0,1.0,1.0,GASS,Ja,GA13090,,3.0,Frie,Restaurant,-6.533333333333334
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,1892094.0,4006.0,Rogaland,2152,5555088.0,5555089.0,1.0,,1.0,,1.0,,,1.0,,2025-04-22 07:00:00,2025-04-22 10:00:00,2025-04-22 10:34:06,2025-04-22 10:33:56,2025-04-22 10:41:22,0.0,11.0,7.433333333333334,7.743055555555556,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,,,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA13090,,3.0,Frie,Restaurant,-3.5666666666666664
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1892094.0,4006.0,Rogaland,5153,5566260.0,5566261.0,1.0,,1.0,,1.0,,,1.0,,2025-04-25 07:00:00,2025-04-25 10:15:00,2025-04-25 11:19:04,2025-04-25 11:18:49,2025-04-25 11:36:10,0.0,13.516666666666667,17.35,11.654978771816475,1488.6342,1.4886342,960.0,0.0,960.0,528.6342,0.0,0.0,487.467,,,3.0,3.0,3.0,1.0,1.0,GASS,Ja,GA13090,,3.0,Frie,Restaurant,3.833333333333334
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,265045.0,4355.0,Rogaland,2144,5555086.0,5555087.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 07:30:00,2025-04-22 14:15:00,,2025-04-22 07:28:32,2025-04-22 07:36:18,0.0,6.3,7.766666666666667,4.045138888888889,1920.0,1.92,1920.0,0.0,1920.0,0.0,0.0,0.0,480.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,GASS,Ja,GA12804,,,Frie,Restaurant,1.4666666666666668
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,299432.0,4032.0,Rogaland,2149,5555008.0,5555009.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 15:00:00,2025-04-22 13:47:28,2025-04-22 13:47:22,2025-04-22 13:53:56,0.0,8.0,6.566666666666666,4.3201754385964914,1520.0,1.52,1520.0,0.0,1520.0,0.0,0.0,0.0,380.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELEKTRISK,Ja,EJ26177,,3.0,Frie,Kantine og catering,-1.4333333333333336
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,304307.0,4160.0,Rogaland,5148,5566346.0,5566347.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 08:00:00,2025-04-25 12:00:00,2025-04-25 10:48:26,2025-04-25 10:48:21,2025-04-25 10:52:11,0.0,8.766666666666667,3.8333333333333335,3.993055555555556,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELEKTRISK,Ja,EJ26179,-22.0,3.0,Frie,Restaurant,-4.933333333333334
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,345698.0,4150.0,Rogaland,5148,5566346.0,5566347.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 08:00:00,2025-04-25 13:00:00,2025-04-25 11:40:06,2025-04-25 11:37:17,2025-04-25 11:47:57,0.0,11.533333333333331,10.666666666666666,9.2849605458814,1148.8112,1.1488112,960.0,0.0,960.0,99.767,0.0,89.0442,348.422,1.0,1.0,4.0,4.0,4.0,1.0,1.0,ELEKTRISK,Ja,EJ26179,-22.0,3.0,Frie,Hotell,-0.8666666666666654
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,378828.0,4006.0,Rogaland,2152,5555088.0,5555089.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 14:15:00,2025-04-22 12:15:23,2025-04-22 12:15:04,2025-04-22 12:40:28,0.0,21.08333333333333,25.4,18.67157753659262,1360.3564,1.3603564,960.0,0.0,960.0,251.6112,0.0,148.7452,437.718,1.0,1.0,3.0,3.0,3.0,1.0,1.0,GASS,Ja,GA13090,-20.9,3.0,Frie,Restaurant,4.31666666666667
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,378828.0,4006.0,Rogaland,5151,5566256.0,5566257.0,1.0,,1.0,,1.0,,,1.0,,2025-04-25 10:00:00,2025-04-25 13:45:00,2025-04-25 14:07:57,2025-04-25 14:02:33,2025-04-25 15:43:10,0.0,14.683333333333334,100.61666666666666,104.80902777777776,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,,,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA13089,,3.0,Frie,Restaurant,85.93333333333332
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,435879.0,4373.0,Rogaland,5121,5566304.0,5566305.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 08:00:00,2025-04-25 11:30:00,2025-04-25 08:50:40,2025-04-25 08:50:36,2025-04-25 09:00:37,0.0,12.3,10.016666666666667,7.7496985096491615,1292.5234,1.2925234,0.0,0.0,0.0,783.8022,48.193,460.5282,596.9932,1.0,1.0,3.0,4.0,4.0,0.75,1.0,DIESEL,Ja,RL42715,-19.0,2.0,Frie,Servicehandel,-2.283333333333333
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,442248.0,4007.0,Rogaland,2777,5554992.0,5554993.0,1.0,,1.0,,1.0,,,1.0,,2025-04-22 08:30:00,2025-04-22 10:30:00,2025-04-22 12:26:49,2025-04-22 12:24:27,2025-04-22 12:32:23,0.0,10.55,7.933333333333334,4.131944444444445,1920.0,1.92,1920.0,0.0,1920.0,0.0,0.0,0.0,480.0,,,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL49551,,2.0,Frie,Restaurant,-2.616666666666667
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,442248.0,4007.0,Rogaland,5157,5566276.0,5566277.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 08:00:00,2025-04-25 11:00:00,2025-04-25 10:40:02,2025-04-25 10:30:26,2025-04-25 10:43:23,0.0,3.2333333333333334,7.5,6.265035039923309,1197.1202,1.1971202,960.0,0.0,960.0,237.1202,0.0,0.0,367.718,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL42131,,3.0,Frie,Restaurant,4.266666666666667
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,608897.0,4150.0,Rogaland,5148,5566346.0,5566347.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 07:00:00,2025-04-25 13:00:00,2025-04-25 11:33:40,2025-04-25 11:33:07,2025-04-25 11:35:21,0.0,6.166666666666667,2.2333333333333334,202.11161387631967,11.05,0.01105,0.0,0.0,0.0,11.05,0.0,0.0,8.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELEKTRISK,Ja,EJ26179,,,Frie,Hotell,-3.9333333333333336
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,659379.0,4014.0,Rogaland,5153,5566260.0,5566261.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 08:30:00,2025-04-25 10:30:00,2025-04-25 09:35:02,2025-04-25 09:34:30,2025-04-25 09:42:17,0.0,9.283333333333331,7.783333333333333,12.590372996405248,618.1972,0.6181972,0.0,0.0,0.0,599.9442,0.0,18.253,371.631,1.0,1.0,3.0,3.0,3.0,1.0,1.0,GASS,Ja,GA13090,20.8,,Frie,Restaurant,-1.4999999999999982
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,751958.0,4349.0,Rogaland,5144,5566350.0,5566351.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 07:00:00,2025-04-25 12:00:00,2025-04-25 08:31:30,2025-04-25 08:29:32,2025-04-25 08:40:46,0.0,5.0,9.633333333333333,5.0921601701098655,1891.797,1.891797,1008.0,0.0,1008.0,872.357,11.44,0.0,791.0956,1.0,1.0,3.0,4.0,4.0,0.75,1.0,GASS,Ja,GA12804,-18.0,3.0,Frie,Hotell,4.633333333333333
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,758714.0,4443.0,Vest-Agder,5136,5566254.0,5566255.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 08:00:00,2025-04-25 12:00:00,2025-04-25 10:07:03,2025-04-25 10:06:29,2025-04-25 10:08:57,0.0,11.8,2.466666666666667,26.21213409277679,94.104,0.094104,0.0,0.0,0.0,54.056,40.048,0.0,25.83,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL42714,,,Frie,Hotell,-9.333333333333334
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,762856.0,4313.0,Rogaland,2147,5555122.0,5555123.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 08:00:00,2025-04-22 12:30:00,2025-04-22 09:29:53,2025-04-22 09:27:17,2025-04-22 09:33:47,0.0,10.033333333333331,6.5,15.103837722508576,430.3542,0.4303541999999999,0.0,0.0,0.0,430.3542,0.0,0.0,259.445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA12368,,,Frie,Kantine og catering,-3.5333333333333314
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,768697.0,4460.0,Rogaland,2142,5555082.0,5555083.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 08:00:00,2025-04-22 15:00:00,2025-04-22 12:06:32,2025-04-22 12:05:37,2025-04-22 12:17:34,0.0,14.783333333333331,11.95,12.447916666666666,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELEKTRISK,Ja,EJ26178,,3.0,Frie,Kantine og catering,-2.833333333333332
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,954473.0,4006.0,Rogaland,5151,5566256.0,5566257.0,1.0,,1.0,,1.0,,,1.0,,2025-04-25 07:00:00,2025-04-25 10:45:00,,2025-04-25 15:44:45,2025-04-25 15:45:09,0.0,2.1333333333333333,0.35,0.6682128475565937,523.7852,0.5237852000000001,0.0,0.0,0.0,0.0,47.382,476.4032,193.923,,,2.0,0.0,2.0,1.0,0.0,GASS,Ja,GA13089,,,Styrte,Restaurant,-1.7833333333333332
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1356801.0,5525.0,Rogaland,5130,5566246.0,5566247.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 08:30:00,2025-04-25 12:30:00,2025-04-25 11:59:01,2025-04-25 11:56:48,2025-04-25 12:03:28,0.0,13.133333333333333,6.666666666666667,18.060171434371327,369.1364,0.3691364,0.0,0.0,0.0,149.4792,0.0,219.6572,117.22,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL47300,-21.0,4.0,Frie,Hotell,-6.466666666666666
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1423981.0,4262.0,Rogaland,5131,5566278.0,5566279.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 07:00:00,2025-04-25 12:45:00,2025-04-25 09:10:33,2025-04-25 09:09:42,2025-04-25 09:15:26,0.0,9.65,5.733333333333333,2.986111111111111,1920.0,1.92,1920.0,0.0,1920.0,0.0,0.0,0.0,480.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL33082,,,Frie,Hotell,-3.916666666666667
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,1501083.0,4013.0,Rogaland,2126,5555124.0,5555125.0,1.0,,1.0,,1.0,,1.0,,1.0,2025-04-22 11:30:00,2025-04-22 16:30:00,2025-04-22 11:15:48,2025-04-22 11:15:43,2025-04-22 11:17:40,0.0,13.283333333333331,1.95,22.623069498069498,86.1952,0.0861952,0.0,0.0,0.0,86.1952,0.0,0.0,50.052,,1.0,1.0,1.0,1.0,1.0,1.0,GASS,Ja,GA12806,,2.0,Frie,Restaurant,-11.333333333333332
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1501083.0,4013.0,Rogaland,5126,5566336.0,5566337.0,1.0,,1.0,,1.0,,,1.0,,2025-04-25 10:30:00,2025-04-25 15:30:00,2025-04-25 14:14:43,2025-04-25 17:43:58,2025-04-25 17:44:10,0.0,17.066666666666666,0.2,0.10831206264943,1846.5164,1.8465164,960.0,0.0,960.0,451.2072,0.0,435.3092,633.83,,,4.0,4.0,4.0,1.0,1.0,GASS,Ja,GA12806,-19.2,4.0,Frie,Restaurant,-16.866666666666667
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,1546344.0,4306.0,Rogaland,2155,5555064.0,5555065.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 09:00:00,2025-04-22 16:00:00,2025-04-22 09:32:32,2025-04-22 09:31:18,2025-04-22 09:37:00,0.0,11.6,5.7,20.784244230184413,274.2462,0.2742462,0.0,0.0,0.0,235.0802,0.0,39.166,140.045,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL14306,-19.0,3.0,Frie,Restaurant,-5.9
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1546344.0,4306.0,Rogaland,5155,5566366.0,5566367.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 09:00:00,2025-04-25 16:00:00,2025-04-25 09:12:43,2025-04-25 09:11:21,2025-04-25 09:20:49,0.0,12.916666666666666,9.466666666666669,14.068953327337184,672.8764,0.6728764,0.0,0.0,0.0,332.4062,0.0,340.4702,320.962,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL14306,-19.0,3.0,Frie,Restaurant,-3.449999999999997
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,1561459.0,5527.0,Rogaland,5130,5566246.0,5566247.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 10:00:00,2025-04-25 16:00:00,2025-04-25 12:44:47,2025-04-25 12:38:53,2025-04-25 13:17:50,0.0,6.883333333333334,19.35,13.16240213907061,1470.0964,1.4700964,960.0,0.0,960.0,345.7472,0.0,164.3492,470.206,1.0,1.0,4.0,4.0,4.0,1.0,1.0,DIESEL,Ja,RL47300,-20.0,4.0,Frie,Restaurant,12.466666666666669
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,202303.0,4156.0,Rogaland,2148,5555016.0,5555017.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 14:00:00,2025-04-22 09:30:54,2025-04-22 09:29:48,2025-04-22 09:33:10,0.0,7.55,3.3666666666666667,3.5069444444444446,960.0,0.96,960.0,0.0,960.0,0.0,0.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELEKTRISK,Ja,EJ26179,,3.0,Frie,Hotell,-4.183333333333334
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,202303.0,4156.0,Rogaland,5148,5566346.0,5566347.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 07:00:00,2025-04-25 14:00:00,2025-04-25 08:49:20,2025-04-25 08:49:16,2025-04-25 08:53:46,0.0,8.45,4.5,3.610079341521528,1246.51,1.24651,1246.51,0.0,1246.51,0.0,0.0,0.0,405.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELEKTRISK,Ja,EJ26179,,3.0,Frie,Hotell,-3.9499999999999993
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,338008.0,4307.0,Rogaland,2155,5555064.0,5555065.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 08:15:00,2025-04-22 13:10:00,2025-04-22 09:11:48,2025-04-22 09:10:15,2025-04-22 09:18:43,0.0,12.416666666666666,8.466666666666667,7.213831835241988,1173.6712,1.1736712,1060.0,0.0,1060.0,0.0,0.0,113.6712,311.6531,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL14306,-18.0,3.0,Frie,Restaurant,-3.9499999999999993
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,404040.0,4379.0,Rogaland,2145,5555060.0,5555061.0,1.0,,1.0,,1.0,,,,1.0,2025-04-23 07:00:00,2025-04-23 12:00:00,2025-04-22 12:32:50,2025-04-22 12:32:47,2025-04-22 12:39:24,0.0,14.966666666666669,6.616666666666666,2.297453703703704,2880.0,2.88,2880.0,0.0,2880.0,0.0,0.0,0.0,720.0,,,0.0,3.0,3.0,0.0,1.0,GASS,Ja,GA13087,-19.0,,Frie,Hotell,-8.350000000000001
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,404040.0,4379.0,Rogaland,5123,5566302.0,5566303.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 07:00:00,2025-04-25 13:00:00,2025-04-25 11:22:31,2025-04-25 11:21:19,2025-04-25 11:33:51,0.0,18.03333333333333,12.533333333333331,4.902310894595857,2556.6174,2.5566174,1920.0,0.0,1920.0,342.8652,0.0,293.7522,731.862,1.0,1.0,5.0,5.0,6.0,0.8333333333333334,0.8333333333333334,GASS,Ja,GA13086,-21.0,2.0,Frie,Hotell,-5.5
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,5,753541.0,4309.0,Rogaland,2157,5555116.0,5555117.0,1.0,,1.0,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 10:00:00,2025-04-22 08:44:43,2025-04-22 08:42:02,2025-04-22 08:57:39,0.0,11.733333333333333,15.616666666666667,40.579487203473086,384.8414,0.3848414,0.0,0.0,0.0,190.5072,0.0,194.3342,212.316,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL42131,-18.0,2.0,Frie,Hotell,3.883333333333335
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,764860.0,4306.0,Rogaland,5155,5566366.0,5566367.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 07:00:00,2025-04-25 12:15:00,2025-04-25 08:52:54,2025-04-25 08:51:25,2025-04-25 08:59:06,0.0,12.666666666666666,7.683333333333334,10.804561559329324,711.1194,0.7111194000000001,0.0,0.0,0.0,495.8552,0.0,215.2642,334.191,1.0,1.0,2.0,2.0,2.0,1.0,1.0,DIESEL,Ja,RL14306,-19.0,3.0,Frie,Restaurant,-4.9833333333333325
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,5,774968.0,4056.0,Rogaland,5150,5566252.0,5566253.0,1.0,,1.0,,1.0,1.0,,,,2025-04-25 07:00:00,2025-04-25 10:30:00,2025-04-25 09:11:19,2025-04-25 09:08:34,2025-04-25 09:16:50,0.0,10.733333333333333,8.266666666666667,11.306769901123207,731.1254,0.7311254,0.0,0.0,0.0,410.9492,0.0,320.1762,282.858,1.0,1.0,2.0,2.0,2.0,1.0,1.0,GASS,Ja,GA12366,-19.0,2.0,Frie,Hotell,-2.466666666666665
